"Kin_State","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","101","102","103","104","105","106","107","108","109","110","111","112","113","114","115","116","117","118","119","120","121","122","123","124","125","126","127","128","129","130","131","132","133","134","135","136","137","138","139","140","141","142","143","144","145","146","147","148","149","150","151","152","153","154","155","156","157","158","159","160","161","162","163","164","165","166","167","168","169","170","171","172","173","174","175","176","177","178","179","180","181","182","183","184","185","186","187","188","189","190","191","192","193","194","195","196","197","198","199","200","201","202","203","204","205","206","207","208","209","210","211","212","213","214","215","216","217","218","219","220","221","222","223","224","225","226","227","228","229","230","231","232","233","234","235","236","237","238","239","240","241","242","243","244","245","246","247","248","249","250","251","252","253","254","255","256","257","258","259","260","261","262","263","264","265","266","267","268","269","270","271","272"
"1","-56.06","-111.658","132.005","-125.315","147.063","-73.4982","157.933","-169.114","152.744","-94.8185","125.032","-92.2145","-85.8593","141.38","-128.395","-176.824","-115.955","138.413","-127.798","127.851","-108.36","123.252","175.262","-95.3428","-50.8214","-45.2017","-65.5109","-59.6108","-43.2197","-51.1591","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","-81.1234","-119.943","125.559","-123.867","166.503","-107.237","140.696","-138.616","171.247","-103.852","118.813","-82.5595","-68.3904","148.575","-141.228","167.795","-101.594","137.103","-128.873","135.117","-119.878","124.898","177.325","-88.7358","-53.9117","-40.2886","-69.1598","-68.8386","-38.9362","-53.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","-99.3146","-113.355","131.171","-131.249","154.01","-89.0252","150.481","-156.328","165.475","-99.312","121.509","-80.9644","-82.969","123.882","-111.044","179.673","-114.75","137.129","-127.581","130.887","-113.609","114.729","-178.155","-80.3753","-44.2475","-37.0721","-75.2443","-56.904","-43.2199","-48.1235","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","-85.5981","-104.255","143.848","-145.329","143.797","-62.8984","134.481","-138.375","140.72","-120.348","129.875","-56.9493","-104.593","140.123","-132.441","164.535","-87.212","137.229","-119.887","106.604","-80.9224","126.085","-128.081","-131.461","-37.7986","-44.7639","-72.5752","-50.4927","-41.6842","-49.49","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","-90.272","-118.635","131.626","-132.09","144.38","-65.6582","129.645","-130.081","144.78","-125.481","124.08","-52.723","-110.243","138.906","-131.23","165.458","-89.122","113.071","-89.3956","115.124","-94.4128","116.886","170.716","-122.978","-39.417","-45.5607","-65.4884","-57.5823","-40.1194","-53.7062","-60.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","-129.304","-119.732","129.196","-131.319","154.544","-77.0447","155.964","-161.697","168.333","-116.769","117.046","-105.104","-74.8769","123.979","-134.471","-179.832","-119.075","143.112","-124.505","123.304","-98.2307","136.271","-171.003","-149.704","-39.2266","-42.316","-64.3635","-57.6701","-38.3669","-39.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","-111.684","-114.772","133.039","-130.669","141.223","-77.2305","135.515","-142.522","178.172","-127.586","136.171","-86.7725","-74.7856","140.019","-138.035","172.504","-118.814","128.549","-112.838","120.696","-106.759","110.016","177.342","-92.6991","-46.6995","-46.6209","-54.9603","-64.2926","-41.022","-47.24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","-120.114","-117.795","124.665","-119.708","148.062","-71.4668","151.5","-158.366","166.359","-117.281","122.168","-114.182","-74.5053","130.223","-138.756","170.182","-107.884","136.596","-118.482","121.94","-98.3271","132.368","-172.504","-145.45","-41.202","-42.0416","-63.979","-62.289","-39.4961","-39.3117","-6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","-109.438","-122.066","130.479","-124.969","154.106","-76.6354","158.811","-164.831","165.319","-119.947","122.126","-113.75","-83.4601","130.406","-141.933","174.165","-111.359","139.055","-120.609","120.899","-96.1394","129.396","-174.491","-143.685","-45.9757","-49.8035","-57.8326","-65.2932","-36.9476","-44.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","-124.819","-118.326","130.78","-119.877","156.984","-83.2819","155.316","-158.878","172.205","-124.108","127.373","-123.403","-72.3207","132.283","-140.958","-176.988","-120.182","133.673","-115.37","124.718","-99.519","135.468","-164.682","-150.376","-43.8389","-50.8408","-56.0008","-59.8551","-40.2443","-49.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","-126.868","-105.848","135.233","-129.718","154.019","-75.819","161.198","-162.891","164.968","-120.246","119.602","-111.948","-71.1234","124.079","-132.522","-175.719","-124.353","139.294","-128.312","129.819","-105.084","134.24","174.937","-147.981","-39.9413","-49.0169","-59.7202","-60.9692","-34.339","-37.854","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","-130.734","-117.703","137.047","-136.833","155.979","-80.2347","159.224","-170.498","159.731","-104.096","130.689","-120.264","-74.9734","125.61","-137.163","-178.359","-119.535","143.552","-129.72","125.507","-104.153","132.456","-173.509","-146.97","-43.4825","-45.4625","-62.2952","-59.4443","-40.2823","-41.77","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","-73.3689","-126.871","134.322","-125.639","166.041","-108.591","154.672","-148.281","159.289","-103.826","141.233","-82.7572","-75.682","145.574","-133.179","162.479","-102.191","143.651","-132.746","119.035","-97.6051","132.008","-51.0485","-119.449","-47.0055","-46.3091","-63.9718","-64.6233","-42.0255","-38.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","-101.236","-123.1","128.722","-116.811","133.157","-63.3282","129.213","-127.2","153.306","-114.174","121.203","-69.7914","-93.5081","144.559","-141.207","163.289","-103.788","115.88","-106.591","114.416","-80.2773","129.809","-167.639","-115.978","-43.5155","-50.8045","-85.5928","-56.4603","-39.6177","-41.2321","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","-102.922","-116.916","128.501","-121.056","143.885","-81.4317","119.434","-107.723","138.951","-119.063","127.494","-67.3996","-103.453","138.392","-137.918","162.316","-102.769","132.544","-120.318","119.085","-89.7406","124.992","-168.789","-106.128","-38.7793","-40.3647","-70.9458","-58.0062","-46.6604","-42.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","-95.5443","-118.236","123.108","-111.17","145.012","-85.9844","122.447","-114.885","139.426","-124.809","127.944","-64.5038","-107.997","139.726","-143.497","161.567","-102.683","139.344","-119.164","117.098","-92.9107","118.841","-170.154","-105.84","-44.6942","-41.5649","-70.9512","-58.2102","-46.8971","-44.94","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","-123.448","-101.208","122.265","-104.095","133.486","-61.1684","134.469","-142.245","164.879","-113.497","131.364","-137.808","-105.19","151.701","-139.571","155.988","-99.0352","135.065","-120.749","115.828","-99.629","126.756","-170.384","-110.029","-58.736","-40.2341","-69.6163","-61.8444","-49.6225","-53.362","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","-110.003","-117.057","123.845","-122.543","159.759","-86.6041","141.69","-151.624","178.552","-136.172","132.065","-87.4626","-80.7124","131.824","-135.532","167.891","-104.46","141.879","-134.942","120.422","-99.9286","139.55","174.858","-132.8","-45.2919","-46.7923","-59.8848","-56.3475","-44.9784","-45.2559","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","-81.7487","-122.913","122.287","-112.276","153.12","-87.1029","131.784","-139.003","-178.673","-136.696","138.867","-91.8464","-70.7025","138.1","-137.795","170.705","-113.665","132.653","-125.354","115.01","-97.9464","133.352","171.759","-138.384","-40.8303","-45.0846","-61.1854","-56.0191","-44.2093","-46.0736","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","-105.362","-121.272","123.109","-115.807","148.559","-84.1375","124.199","-110.319","135.706","-120.773","128.956","-68.159","-107.475","141.631","-142.247","164.923","-105.113","133.674","-116.988","121.357","-94.6154","121.611","-164.48","-112.239","-43.0748","-37.5039","-73.0385","-64.3903","-36.62","-44.243","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","-86.4559","-114.759","135.848","-132.514","153.463","-89.6973","135.995","-149.09","-176.642","-117.052","131.532","-110.301","-70.6243","134.251","-136.918","156.517","-96.8413","132.095","-119.928","115.436","-92.3216","123.995","-75.3464","-108.006","-50.1751","-35.8583","-68.3847","-76.7334","-16.9903","-48.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","-111.285","-114.207","146.141","-143.941","150.095","-63.3351","132.366","-131.698","140.366","-122.894","133.594","-65.385","-107.154","135.192","-128.326","175.204","-105.854","117.649","-93.2834","130.195","-106.935","120.568","-165.174","-118.223","-42.079","-53.2509","-59.1329","-54.5388","-42.6679","-50.27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","-106.982","-118.408","116.512","-115.541","138.084","-71.6875","127.084","-135.378","156.373","-118.061","140.522","-76.0758","-90.896","129.99","-130.032","170.385","-114.408","121.647","-102.899","124.036","-89.8099","118.652","-133.554","-103.225","-50.7198","-46.7544","-66.9476","-68.8636","-37.737","-44.108","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","-105.59","-121.446","129.644","-123.653","139.884","-70.8873","138.803","-150.467","155.341","-116.495","144.365","-74.4948","-85.8109","130.098","-132.475","161.681","-101.203","123.793","-104.162","115.19","-97.4188","118.208","-157.634","-109.202","-44.4882","-39.4861","-77.4593","-62.5588","-34.8438","-43.35","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","-91.8189","-114.166","127.809","-108.637","154.684","-88.5664","126.522","-123.987","159.419","-136.177","127.832","-62.413","-92.2549","148.467","-145.083","151.42","-91.0231","130.826","-112.521","106.244","-77.3084","122.822","-57.6272","-114.302","-38.1072","-55.525","-56.6442","-65.6642","-41.2448","-51.880","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","-68.9662","-121.178","131.19","-124.802","143.873","-77.7531","127.459","-134.079","161.075","-116.093","122.328","-56.6084","-114.437","139.999","-141.69","145.894","-80.6232","123.872","-112.605","125.663","-95.8671","126.224","-175.151","-120.505","-48.0044","-53.4073","-56.751","-48.9012","-46.5273","-39.376","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","-103.725","-102.91","138.16","-131.905","158.544","-98.1731","135.806","-143.005","167.202","-139.028","144.389","-65.9415","-84.4613","128.226","-126.726","175.591","-109.872","125.267","-106.792","125.164","-107.303","111.196","-160.197","-96.0345","-63.499","-58.6262","-63.2464","-67.3407","-29.1046","-49.043","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","-104.853","-115.617","134.367","-120.468","152.333","-79.4937","138.995","-148.829","166.581","-128.875","142.755","-68.1267","-89.9887","135.928","-144.418","166.938","-117.801","136.287","-118.849","114.1","-83.2232","126.63","-137.007","-97.2687","-48.8553","-51.452","-65.8285","-66.7734","-29.0312","-41.656","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","-103.626","-111.357","127.378","-110.921","153.844","-84.711","136.463","-145.863","159.13","-126.25","145.894","-76.3295","-92.5985","128.03","-127.921","164.402","-107.632","130.139","-104.534","126.975","-102.199","112.358","-166.658","-86.3673","-51.11","-53.1873","-64.2175","-68.6309","-34.0481","-42.6575","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","-108.285","-97.9385","133.41","-116.063","150.051","-86.0381","134.056","-143.96","163.187","-126.809","133.072","-67.8937","-88.6627","127.703","-128.662","161.096","-102.755","133.212","-106.659","135.672","-114.843","106.49","-175.81","-82.591","-57.9702","-50.6583","-65.1099","-59.24","-38.5789","-38.5024","-6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","-99.0576","-107.723","119.494","-110.342","143.438","-76.1095","134.175","-148.639","151.301","-114.301","135.226","-64.1187","-91.4339","128.931","-130.334","174.34","-120.457","123.359","-103.963","120.149","-101.898","115.546","-169.67","-111.365","-54.0055","-40.4394","-70.3984","-59.3351","-50.2133","-47.15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","-95.4439","-132.001","121.76","-118.099","151.184","-87.7655","108.334","-112.664","147.732","-110.113","133.628","-71.8695","-100.003","112.461","-112.159","178.864","-121.616","93.0249","-75.5788","129.304","-97.5071","130.155","-174.043","-109.053","-30.9027","-21.2604","-75.8076","-48.4139","-67.3596","-55.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","-124.784","-112.178","134.682","-128.324","150.182","-64.1705","132.565","-123.595","144.655","-114.052","129.671","-65.8921","-111.002","138.737","-136.196","168.907","-89.2299","120.311","-100.375","115.572","-99.5697","120.968","173.879","-120.562","-43.1836","-45.5215","-64.0598","-57.7325","-43.7469","-52.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
